,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ZINC,pdbqt,Lowest_E,Mean_E,Set,Mwt,LogP,Rotatable bonds,H-donors,H-acceptors,PSA,Net charge,Num chirals,chirals,SMILES,QED_mean
18907,37632,37632,3388,ZINC000252503080,GJAARN.xaa_ligand_09009.pdbqt,-4.56,-4.56,1,383.492,4.587,6,2,4,74,0,1,"[(11, 'R')]",Cc1cc(NC(=O)N2CCC[C@]2(CO)CC(C)C)ccc1Oc1cccnc1,0.7313812334657568
18908,160738,160738,6618,ZINC000260764760,HJCBRN.xaa_ligand_1613.pdbqt,-4.56,-4.56,1,416.587,4.588,6,1,4,58,0,2,"[(11, 'R'), (21, 'S')]",COc1cc(C)c(S(=O)(=O)N[C@H](C)c2ccc(N3CCC[C@H](C)C3)cc2)c(C)c1,0.7153102362994466
18909,348456,348456,5944,ZINC000091365953,GJABRN.xaa_ligand_00139.pdbqt,-4.56,-4.56,1,393.837,4.59,2,0,4,45,0,0,[],CN(c1ncc(C(F)(F)F)cc1Cl)C1CCN(C(=O)OC(C)(C)C)CC1,0.7043314947107773
18910,373892,373892,5689,ZINC000040096077,FJAARN.xaa_ligand_20043.pdbqt,-4.56,-4.56,1,365.355,4.547,4,3,2,70,0,1,"[(9, 'S')]",CC(=O)Nc1cccc([C@H](C)NC(=O)Nc2cccc(C(F)(F)F)c2)c1,0.7113832902992396
18911,313809,313809,5527,ZINC000225702626,FJAARN.xaa_ligand_30264.pdbqt,-4.56,-4.56,1,363.788,4.538,5,1,3,38,0,1,"[(2, 'S')]",CO[C@@H](CNC(=O)c1ccccc1C(F)(F)F)c1ccc(Cl)s1,0.809529233349579
18912,195542,195542,7157,ZINC000019764831,HJABRN.xaa_ligand_03866.pdbqt,-4.56,-4.56,1,400.91,4.544,5,1,4,75,0,1,"[(10, 'R')]",CCCC(=O)N1CCCC[C@@H]1c1ncc(C(=O)Nc2ccc(Cl)cc2)c(C)n1,0.7635593585399497
18913,192802,192802,4417,ZINC000005135340,GJAARN.xaa_ligand_07953.pdbqt,-4.56,-4.56,1,385.415,4.58,3,2,5,70,0,1,"[(1, 'R')]",C[C@@H]1CCCCN1c1nnc(NC(=O)Nc2ccccc2C(F)(F)F)s1,0.7756347550933919
18914,136215,136215,7776,ZINC000012934357,HJAARN.xaa_ligand_01779.pdbqt,-4.56,-4.56,1,421.419,4.51,5,2,3,70,0,1,"[(15, 'S')]",O=C(Nc1ccccc1OCC(F)(F)F)[C@H]1CCCN(C(=O)Nc2ccccc2)C1,0.7137717451704564
18915,371254,371254,3051,ZINC000004863414,HJAARN.xaa_ligand_18077.pdbqt,-4.56,-4.56,1,400.544,4.507,4,1,3,66,0,2,"[(15, 'S'), (20, 'S')]",Cc1ccc(NS(=O)(=O)c2cc(C(=O)N3[C@@H](C)CCC[C@@H]3C)ccc2C)cc1,0.785336248753723
18916,163457,163457,765,ZINC000006722869,GJAARN.xaa_ligand_44402.pdbqt,-4.56,-4.56,1,375.557,4.52,7,1,3,52,0,1,"[(2, 'S')]",CC[C@H](C)N(Cc1cc(NC(=O)C(C)C)ccc1N(C)C)C(=O)C(C)(C)C,0.7288045808060679
18917,483585,483585,4059,ZINC000072207705,DJABRN.xaa_ligand_0534.pdbqt,-4.56,-4.56,1,318.461,4.524,4,1,3,41,0,1,"[(2, 'R')]",CC[C@@H](Nc1ccccc1)C1CCN(C(=O)OC(C)(C)C)CC1,0.8480539511857138
18918,500220,500220,3575,ZINC000000077853,EJAARN.xaa_ligand_15357.pdbqt,-4.56,-4.56,1,339.1,4.561,2,1,3,55,0,0,[],Cc1nc(C(=O)Nc2cccc(Cl)c2Cl)c(C(F)(F)F)o1,0.8341888335617289
18919,301932,301932,2217,ZINC000234853774,EJABRN.xaa_ligand_05532.pdbqt,-4.56,-4.56,1,338.116,4.554,3,1,4,47,0,0,[],COc1ccc(Cl)cc1Nc1cc(Cl)nc(C(F)(F)F)n1,0.7974073713152814
18920,65223,65223,5294,ZINC000225737200,EJABRN.xaa_ligand_06251.pdbqt,-4.56,-4.56,1,339.338,4.539,3,0,5,57,0,0,[],CCOC(=O)c1c(C(F)F)c2ccccc2n1C(=O)OC(C)(C)C,0.7367157149720076
18921,73488,73488,4995,ZINC000035868079,FJAARN.xaa_ligand_18673.pdbqt,-4.56,-4.56,1,369.513,4.515,3,3,4,84,0,0,[],Cc1ccccc1-n1nc(C(C)(C)C)c(NC(=O)NC2CCCCC2)c1N,0.7111886169933207
18922,118224,118224,6907,ZINC000226254788,EJABRN.xaa_ligand_05090.pdbqt,-4.56,-4.56,1,343.858,4.553,3,2,3,58,0,1,"[(1, 'S')]",C[C@H]1CCCCN1c1ccc(N)cc1NC(=O)c1cccc(Cl)c1,0.7680962864524088
18923,284667,284667,2076,ZINC000007779087,GJAARN.xaa_ligand_47654.pdbqt,-4.56,-4.56,1,390.405,4.559,5,2,2,58,0,0,[],O=C(Cc1cccc(C(F)(F)F)c1)Nc1ccccc1C(=O)NC1CCCC1,0.7518353798582806
18924,254143,254143,5803,ZINC000225316956,EJABRN.xaa_ligand_10426.pdbqt,-4.56,-4.56,1,339.479,4.5,8,1,2,38,0,1,"[(11, 'S')]",COc1ccc(CCC(=O)N[C@@H](C)CC(C)(C)c2ccccc2)cc1,0.7352629919272159
18925,335136,335136,1179,ZINC000097465928,EJAARN.xaa_ligand_01870.pdbqt,-4.55,-4.55,1,343.757,4.571,7,1,4,39,0,0,[],COc1ccc(Cl)cc1CNc1ccc(OC)c(OC(F)F)c1,0.763794072794276
18926,4073,4073,4073,ZINC000005179572,EJEBRN.xaa_ligand_1932.pdbqt,-4.55,-4.55,1,330.863,4.55,5,1,4,40,0,1,"[(1, 'S')]",C[C@@H](C/C=N\N1CCCCC1)Nc1ccnc2cc(Cl)ccc12,0.7815328261726966
18927,430712,430712,2569,ZINC000001218012,FJAARN.xaa_ligand_39144.pdbqt,-4.55,-4.55,1,370.518,4.502,6,2,3,42,0,0,[],COc1ccc(C2(CNC(=S)Nc3ccccc3)CCCC2)cc1OC,0.7009590671703841
18928,25562,25562,8442,ZINC000329015825,EJABRN.xaa_ligand_04454.pdbqt,-4.55,-4.55,1,334.826,4.522,4,2,4,49,0,0,[],CC(C)(C)Nc1nc(C2CC2)cc(=Nc2ccc(F)c(Cl)c2)[nH]1,0.8285610692357382
18929,84752,84752,7695,ZINC000033908984,GJCARN.xaa_ligand_0362.pdbqt,-4.55,-4.55,1,387.892,4.512,5,1,5,52,0,0,[],CN(C)c1ccc(/C=C2\SC(=O)N(CNc3cccc(Cl)c3)C2=O)cc1,0.7312336844163929
18930,314552,314552,6270,ZINC000089768031,GJAARN.xaa_ligand_55350.pdbqt,-4.55,-4.55,1,388.796,4.537,5,1,4,41,0,1,"[(8, 'S')]",Fc1cccc(Cl)c1[C@@H](CNc1nccc(C(F)(F)F)n1)N1CCCC1,0.7300810034089457
18931,25437,25437,8317,ZINC000026533967,FJAARN.xaa_ligand_00459.pdbqt,-4.55,-4.55,1,372.774,4.58,5,1,2,41,0,0,[],CN(Cc1cccc(Cl)c1)C(=O)NCc1ccccc1OC(F)(F)F,0.7974685290472947
18932,382448,382448,5680,ZINC000218957329,EJABRN.xaa_ligand_07463.pdbqt,-4.55,-4.55,1,325.452,4.512,7,1,2,38,0,1,"[(11, 'R')]",CCc1ccc(OCC(=O)N[C@H](CC)c2ccc(C)c(C)c2)cc1,0.777495526774494
18933,434650,434650,6507,ZINC000020104367,EJABRN.xaa_ligand_05324.pdbqt,-4.55,-4.55,1,343.492,4.504,8,1,3,38,0,1,"[(7, 'R')]",CCOc1ccc([C@@H](C)NC(=O)CSCc2ccccc2C)cc1,0.7330789808813687
18934,88561,88561,2942,ZINC000408513044,EJAARN.xaa_ligand_33268.pdbqt,-4.55,-4.55,1,338.86,4.561,6,0,4,42,0,1,"[(3, 'S')]",CCO[C@@H](C)c1ncc(C(=O)N(CC)c2ccccc2Cl)s1,0.7408260881389671
18935,269236,269236,3767,ZINC000044849276,GJABRN.xaa_ligand_02130.pdbqt,-4.55,-4.55,1,382.504,4.546,5,2,3,67,0,1,"[(9, 'S')]",Cc1cc(C)c(C)c(O[C@@H](C)C(=O)Nc2ccccc2C(=O)NC(C)(C)C)c1,0.7622921569169205
18936,63522,63522,3593,ZINC000225466083,EJABRN.xaa_ligand_10826.pdbqt,-4.55,-4.55,1,344.48,4.53,6,2,3,42,0,1,"[(6, 'R')]",COc1ccc([C@@H](C)NC(=S)Nc2ccc(OC(C)C)cc2)cc1,0.720726356706225
18937,335391,335391,1434,ZINC000224044831,HJABRN.xaa_ligand_10643.pdbqt,-4.55,-4.55,1,400.95,4.523,6,1,2,49,0,1,"[(17, 'R')]",Cc1ccc(CC(=O)N(Cc2cccc(Cl)c2)[C@H](C)C(=O)NC(C)(C)C)cc1,0.7403890938931754
18938,203603,203603,6656,ZINC000002176771,FJAARN.xaa_ligand_36707.pdbqt,-4.55,-4.55,1,368.477,4.583,7,2,3,67,0,1,"[(10, 'S')]",Cc1ccc(C)c(NC(=O)[C@H](CC(C)C)NC(=O)OCc2ccccc2)c1,0.7182383982332775
18939,52578,52578,1206,ZINC000001404347,EJEARN.xaa_ligand_0704.pdbqt,-4.55,-4.55,1,337.322,4.515,3,0,4,50,0,0,[],COC(=O)c1ccccc1Sc1ccc(C(F)(F)F)cc1C#N,0.7393044717655017
18940,265815,265815,346,ZINC000222990521,EJABRN.xaa_ligand_10333.pdbqt,-4.55,-4.55,1,339.479,4.598,8,1,2,38,0,2,"[(2, 'R'), (15, 'S')]",CC[C@@H](Oc1cc(C)cc(C)c1)C(=O)N[C@@H](C)CCc1ccccc1,0.7294983651804345
18941,342765,342765,253,ZINC000028260563,GJAARN.xaa_ligand_03652.pdbqt,-4.55,-4.55,1,396.306,4.571,5,1,3,55,0,0,[],O=S(=O)(Nc1ccc(OC2CCCC2)cc1)c1ccccc1Br,0.7701337112747949
18942,360821,360821,1176,ZINC000408703115,GJABRN.xaa_ligand_00856.pdbqt,-4.55,-4.55,1,388.895,4.501,6,2,3,67,0,1,"[(5, 'R')]",Cc1cc(O[C@H](C)C(=O)Nc2ccccc2C(=O)NC(C)C)cc(C)c1Cl,0.7316539136341091
18943,262198,262198,5293,ZINC000000710855,IJAARN.xaa_ligand_41031.pdbqt,-4.55,-4.55,1,426.108,4.569,5,2,2,58,0,0,[],O=C(CCC(=O)Nc1ccccc1Br)Nc1ccccc1Br,0.7040953386460655
18944,370983,370983,2780,ZINC000001048617,HJAARN.xaa_ligand_14565.pdbqt,-4.55,-4.55,1,412.273,4.571,5,3,5,74,0,1,"[(3, 'S')]",O=C(C[C@@H]1SC(Nc2cccc(F)c2)=NC1=O)Nc1cc(Cl)ccc1Cl,0.73801538144337
18945,254167,254167,5827,ZINC000007636204,EJAARN.xaa_ligand_25405.pdbqt,-4.55,-4.55,1,334.345,4.545,4,1,4,42,0,0,[],CCCNc1cc(C)nc2c(-c3ccccc3)c(C(F)(F)F)nn12,0.7277842828850493
18946,318522,318522,1678,ZINC000010544152,HJABRN.xaa_ligand_01346.pdbqt,-4.55,-4.55,1,416.326,4.583,4,1,4,64,0,1,"[(10, 'S')]",COc1ccc(S(=O)(=O)N[C@H]2CC(C)(C)Oc3ccccc32)c(Cl)c1Cl,0.757549016625819
18947,30951,30951,5273,ZINC000008493079,FJABRN.xaa_ligand_7165.pdbqt,-4.54,-4.54,1,353.34,4.51,6,1,3,47,0,1,"[(2, 'R')]",CC[C@@H](Oc1ccccc1OC)C(=O)Nc1cccc(C(F)(F)F)c1,0.7948410228302604
18948,175046,175046,3787,ZINC000008041389,EJABRN.xaa_ligand_05698.pdbqt,-4.54,-4.54,1,339.479,4.5,7,1,2,38,0,1,"[(1, 'R')]",C[C@H](CCc1ccccc1)NC(=O)COc1ccccc1C(C)(C)C,0.7711977692657154
18949,450801,450801,5531,ZINC000008493076,FJABRN.xaa_ligand_7184.pdbqt,-4.54,-4.54,1,353.34,4.51,6,1,3,47,0,1,"[(2, 'S')]",CC[C@H](Oc1ccccc1OC)C(=O)Nc1cccc(C(F)(F)F)c1,0.7948410228302604
18950,331349,331349,5944,ZINC000000837250,GJAARN.xaa_ligand_42009.pdbqt,-4.54,-4.54,1,382.279,4.502,5,1,4,55,0,0,[],CCOC(=O)c1cc(CC)sc1NC(=O)c1ccccc1Br,0.7411831802241545
18951,112130,112130,813,ZINC000002857049,GJAARN.xaa_ligand_23584.pdbqt,-4.54,-4.54,1,381.295,4.584,4,2,3,42,0,0,[],COc1cc(NC(=S)Nc2ccc(Br)cc2C)cc(OC)c1,0.7256199487642776
18952,36579,36579,2335,ZINC000225869830,HJCBRN.xaa_ligand_1258.pdbqt,-4.54,-4.54,1,416.587,4.588,6,1,4,58,0,1,"[(10, 'S')]",COc1ccc(S(=O)(=O)N[C@@H](C)c2ccc(N3CCC(C)CC3)cc2)c(C)c1C,0.7153102362994465
18953,112145,112145,828,ZINC000011036290,EJAARN.xaa_ligand_14883.pdbqt,-4.54,-4.54,1,346.761,4.53,2,1,3,32,0,1,"[(9, 'R')]",O=C1c2ccccc2N[C@@H](c2ccc(Cl)s2)N1CC(F)(F)F,0.8281134666899707
18954,386767,386767,1433,ZINC000031983265,IJAARN.xaa_ligand_30227.pdbqt,-4.54,-4.54,1,426.307,4.557,4,1,3,63,0,0,[],O=C(Nc1cccc(S(=O)(=O)C2CCCC2)c1)c1ccc(Br)cc1F,0.7457943061160555
18955,380322,380322,3554,ZINC000096103746,GJAARN.xaa_ligand_08106.pdbqt,-4.54,-4.54,1,392.208,4.516,5,1,3,46,0,0,[],O=C(NCCn1nc(C(F)(F)F)cc1C1CC1)c1cc(Cl)ccc1Cl,0.7782475570081948
18956,228555,228555,5912,ZINC000012780145,GJAARN.xaa_ligand_00735.pdbqt,-4.54,-4.54,1,385.529,4.591,5,1,3,63,0,0,[],CCc1ccc(NC(=O)C2(S(=O)(=O)c3ccc(C)c(C)c3)CCCC2)cc1,0.7824337361619462
18957,332008,332008,6603,ZINC000299798842,EJAARN.xaa_ligand_08555.pdbqt,-4.54,-4.54,1,343.475,4.529,7,2,4,71,0,1,"[(15, 'R')]",CCC(CC)n1nc(C)cc1NC(=O)N[C@H](CC)c1ccc(C)cn1,0.7416616468935269
18958,282322,282322,8292,ZINC000225189624,EJABRN.xaa_ligand_03245.pdbqt,-4.54,-4.54,1,337.901,4.583,5,2,3,36,0,0,[],CCCNC(=S)Nc1cccnc1Sc1ccc(Cl)cc1,0.7463527466309515
18959,505152,505152,8507,ZINC000089920032,EJAARN.xaa_ligand_09687.pdbqt,-4.54,-4.54,1,346.418,4.539,3,1,2,32,0,2,"[(1, 'R'), (21, 'R')]",C[C@H]1SCCN(C(=O)Nc2ccccc2CCC(F)(F)F)[C@@H]1C,0.8331640204731532
18960,213122,213122,7609,ZINC000225885916,EJEBRN.xaa_ligand_0870.pdbqt,-4.54,-4.54,1,335.382,4.539,4,1,4,63,0,0,[],Cc1ccc(Oc2c(N)cc(C#N)n2Cc2ccccc2F)cc1C,0.7277627429249122
18961,476070,476070,5110,ZINC000224314090,HJABRN.xaa_ligand_11931.pdbqt,-4.54,-4.54,1,420.962,4.536,5,1,3,66,0,0,[],Cc1ccc(C(=O)NC2CCCCC2)cc1N(C)S(=O)(=O)c1ccc(Cl)cc1,0.7379779741159626
18962,425153,425153,5571,ZINC000010407277,GJAARN.xaa_ligand_26014.pdbqt,-4.54,-4.54,1,398.503,4.589,7,1,4,60,0,0,[],COc1cc(CCC2CCN(C(=O)Nc3ccccc3OC)CC2)cc(OC)c1,0.708380551620902
18963,491899,491899,3816,ZINC000009167593,IJAARN.xaa_ligand_35854.pdbqt,-4.54,-4.54,1,430.57,4.574,5,1,4,75,0,0,[],CCCN1C(=O)C(C)(C)COc2cc(NS(=O)(=O)c3cc(C)c(C)cc3C)ccc21,0.7204265039944675
18964,94972,94972,788,ZINC000225608279,DJABRN.xaa_ligand_1642.pdbqt,-4.54,-4.54,1,321.461,4.562,8,1,3,47,0,2,"[(2, 'S'), (12, 'S')]",CC[C@H](C)Oc1ccc(NC(=O)[C@](C)(CC(C)C)OC)cc1C,0.7295580228877258
18965,469801,469801,7405,ZINC000015777021,FJAARN.xaa_ligand_41510.pdbqt,-4.54,-4.54,1,360.885,4.537,6,1,3,61,0,0,[],Cc1c(CNC2CCCC2)c(C(=O)O)c(C)n1Cc1ccccc1Cl,0.7599804761443726
18966,148042,148042,2480,ZINC000051355907,FJAARN.xaa_ligand_16666.pdbqt,-4.54,-4.54,1,353.191,4.549,3,2,2,50,0,0,[],COc1ccc(NC(=O)Nc2ccc(F)cc2Br)c(C)c1,0.8132882187357593
18967,366240,366240,6595,ZINC000003031160,HJAARN.xaa_ligand_59436.pdbqt,-4.54,-4.54,1,418.534,4.552,5,2,3,75,0,2,"[(17, 'R'), (22, 'S')]",Cc1ccc(C)c(NC(=O)c2cc(S(=O)(=O)N[C@@H]3CCCC[C@@H]3C)ccc2F)c1,0.7149876890748439
18968,322444,322444,5600,ZINC000031423689,FJAARN.xaa_ligand_32461.pdbqt,-4.54,-4.54,1,352.887,4.533,8,1,4,55,0,1,"[(3, 'S')]",CCC[C@H](C)NC(=O)CSCc1coc(-c2ccc(Cl)cc2)n1,0.7244865904598626
18969,248931,248931,591,ZINC000223493333,GJABRN.xaa_ligand_09742.pdbqt,-4.54,-4.54,1,396.35,4.555,5,1,2,46,0,1,"[(6, 'S')]",Cc1cc(C)c([C@H](C)NS(=O)(=O)Cc2cccc(Br)c2)cc1C,0.7703964288465356
18970,189889,189889,1504,ZINC000006233531,FJABRN.xaa_ligand_5798.pdbqt,-4.54,-4.54,1,358.29,4.576,4,0,2,37,0,0,[],Cc1ccc(N(Cc2ccc(Cl)c(Cl)c2)S(C)(=O)=O)c(C)c1,0.7671397810767081
18971,240255,240255,480,ZINC000001671489,HJABRN.xaa_ligand_01711.pdbqt,-4.54,-4.54,1,401.271,4.581,4,2,5,76,0,0,[],CNC(=O)Oc1ccc(Sc2ccc(OC(=O)NC)c(Cl)c2)cc1Cl,0.7498338600087131
18972,34537,34537,293,ZINC000009251782,IJAAMN.xaa_ligand_1584.pdbqt,-4.54,-4.54,1,439.581,4.512,5,2,4,72,1,0,[],COc1ccc(C2=C(C)C(Nc3ccc(CN4CCC(C)CC4)cc3)=NS2(=O)=O)cc1,0.7096761635679364
18973,490011,490011,1928,ZINC000003354510,FJAARN.xaa_ligand_07732.pdbqt,-4.54,-4.54,1,372.774,4.513,5,2,3,50,0,1,"[(11, 'S')]",COc1cc(Cl)c(C)cc1N[C@@H](C)C(=O)Nc1ccc(F)c(F)c1F,0.7257794237999715
18974,450414,450414,5144,ZINC000065136736,GJAARN.xaa_ligand_07350.pdbqt,-4.54,-4.54,1,389.515,4.546,6,2,2,61,0,1,"[(4, 'S')]",O=C(CC[C@@H]1CCCN(C(=O)Nc2cccc(F)c2)C1)NCC1CCCCC1,0.7169827702072791
18975,490599,490599,2516,ZINC000069845320,EJAARN.xaa_ligand_13912.pdbqt,-4.54,-4.54,1,349.521,4.567,6,0,4,39,0,1,"[(10, 'S')]",COc1ccc(C)cc1C[S@@](=O)Cc1csc(C2CCCC2)n1,0.7330947752780651
18976,245443,245443,5668,ZINC000001095006,DJAARN.xaa_ligand_11040.pdbqt,-4.54,-4.54,1,322.286,4.552,3,2,2,58,0,0,[],CC(=O)c1cccc(NC(=O)Nc2cccc(C(F)(F)F)c2)c1,0.778594450307504
18977,200739,200739,3792,ZINC000002817264,EJAARN.xaa_ligand_22743.pdbqt,-4.54,-4.54,1,338.835,4.534,6,2,2,41,0,0,[],O=C(NCCSCc1c(F)cccc1Cl)Nc1ccccc1,0.7261325622042417
18978,30837,30837,5159,ZINC000048397355,EJAARN.xaa_ligand_02277.pdbqt,-4.54,-4.54,1,346.186,4.551,3,0,5,38,0,0,[],FC(F)(F)c1cnc(SCc2nnsc2Cl)c(Cl)c1,0.7309328460866322
18979,15973,15973,7417,ZINC000263588652,GJAARN.xaa_ligand_09010.pdbqt,-4.54,-4.54,1,397.302,4.527,7,1,4,60,0,0,[],Cc1c(OCC(=O)Nc2ccc(Cl)c(Cl)c2)c(=O)ccn1CCC(C)C,0.7143557408933633
18980,73843,73843,5350,ZINC000048550316,EJAARN.xaa_ligand_02286.pdbqt,-4.54,-4.54,1,330.35,4.512,2,1,2,41,0,0,[],COc1ccc(NC(=O)N2CCCCCCC2)c(C(F)(F)F)c1,0.828669520661004
18981,404719,404719,2263,ZINC000000315661,DJAARN.xaa_ligand_12080.pdbqt,-4.53,-4.53,1,311.425,4.527,7,1,2,38,0,0,[],CCc1ccccc1NC(=O)CCCc1ccc(OC)c(C)c1,0.7799721630587345
18982,287524,287524,4933,ZINC000032832452,FJAARN.xaa_ligand_03604.pdbqt,-4.53,-4.53,1,359.351,4.572,3,1,3,45,0,0,[],CN(C)c1ccc(NC(=O)c2ccc3ccccc3n2)c(C(F)(F)F)c1,0.7121311369334665
18983,402290,402290,8397,ZINC000226254694,GJABRN.xaa_ligand_04063.pdbqt,-4.53,-4.53,1,388.309,4.52,3,2,3,58,0,0,[],CC1CCN(c2ccc(N)cc2NC(=O)c2ccccc2Br)CC1,0.7272536889986682
18984,164881,164881,2189,ZINC000008049375,FJABRN.xaa_ligand_6084.pdbqt,-4.53,-4.53,1,353.34,4.51,6,1,3,47,0,1,"[(2, 'R')]",CC[C@@H](Oc1ccccc1OC)C(=O)Nc1ccc(C(F)(F)F)cc1,0.7948410228302604
18985,251897,251897,3557,ZINC000012812621,FJAAMN.xaa_ligand_1833.pdbqt,-4.53,-4.53,1,365.926,4.588,7,1,2,50,1,1,"[(7, 'R')]",CC(C)c1ccc([C@@H](C)NCCS(=O)(=O)c2ccc(Cl)cc2)cc1,0.7457390858729999
18986,306514,306514,6799,ZINC000015591452,DJAARN.xaa_ligand_00162.pdbqt,-4.53,-4.53,1,315.438,4.583,5,1,3,46,0,0,[],Cc1cc(C)cc(NC(=O)CCC(=O)c2cc(C)sc2C)c1,0.7844639212108756
18987,482540,482540,3014,ZINC000040103699,HJAARN.xaa_ligand_04044.pdbqt,-4.53,-4.53,1,402.85,4.561,5,1,3,66,0,1,"[(1, 'R')]",C[C@H](c1ccc(Cl)cc1)N(C)C(=O)Nc1ccc(S(=O)(=O)C(F)F)cc1,0.7616007903705934
18988,375142,375142,6939,ZINC000007814071,EJAARN.xaa_ligand_10321.pdbqt,-4.53,-4.53,1,341.476,4.507,6,1,3,38,0,1,"[(12, 'R')]",Cc1ccc(OCCCC(=O)N[C@@H]2CCSc3ccccc32)cc1,0.7515675036847087
18989,512092,512092,6888,ZINC000019764833,HJABRN.xaa_ligand_03867.pdbqt,-4.53,-4.53,1,400.91,4.544,5,1,4,75,0,1,"[(10, 'S')]",CCCC(=O)N1CCCC[C@H]1c1ncc(C(=O)Nc2ccc(Cl)cc2)c(C)n1,0.7635593585399497
18990,288593,288593,6002,ZINC000225869847,HJCBRN.xaa_ligand_0028.pdbqt,-4.53,-4.53,1,416.587,4.588,6,1,4,58,0,1,"[(10, 'R')]",COc1ccc(S(=O)(=O)N[C@H](C)c2ccc(N3CCC(C)CC3)cc2)c(C)c1C,0.7153102362994465
18991,468742,468742,6346,ZINC000329033291,EJABRN.xaa_ligand_04710.pdbqt,-4.53,-4.53,1,334.826,4.522,4,2,4,49,0,0,[],CC(C)(C)Nc1nc(C2CC2)cc(=Nc2cc(Cl)ccc2F)[nH]1,0.8285610692357382
18992,284292,284292,1701,ZINC000008496087,GJABRN.xaa_ligand_16469.pdbqt,-4.53,-4.53,1,382.504,4.53,7,2,3,67,0,1,"[(2, 'R')]",CC[C@@H](C)NC(=O)c1ccccc1NC(=O)COc1ccccc1C(C)(C)C,0.706812774535488
18993,338216,338216,4259,ZINC000001400728,FJAARN.xaa_ligand_00312.pdbqt,-4.53,-4.53,1,358.397,4.523,4,1,3,58,0,1,"[(10, 'S')]",O=C(Nc1ccccc1)O[C@@H]1C(=O)N(Cc2ccccc2)c2ccccc21,0.7130632689830144
18994,187068,187068,7246,ZINC000223991093,EJABRN.xaa_ligand_02530.pdbqt,-4.53,-4.53,1,339.508,4.579,4,2,2,36,0,0,[],Cc1ccc(NC(=S)NCC2(c3ccccc3)CCCCC2)nc1,0.7644323642075499
18995,310192,310192,1910,ZINC000002282641,FJEARN.xaa_ligand_3087.pdbqt,-4.53,-4.53,1,353.491,4.586,7,1,3,48,0,0,[],CC(C)Oc1ccc(CN(CCC#N)C(=S)Nc2ccccc2)cc1,0.7054763184213974
18996,70856,70856,2363,ZINC000084414508,FJAARN.xaa_ligand_45410.pdbqt,-4.53,-4.53,1,359.307,4.54,4,1,4,64,0,0,[],O=C(Nc1ccc(Oc2ccncc2)cc1)c1ccc(C(F)(F)F)nc1,0.7101829052978129
18997,93548,93548,7929,ZINC000018175486,EJAARN.xaa_ligand_32657.pdbqt,-4.53,-4.53,1,338.329,4.597,4,2,2,50,0,1,"[(12, 'S')]",COc1ccccc1NC(=O)N[C@@H](C)c1cccc(C(F)(F)F)c1,0.8182686268565593
18998,214918,214918,843,ZINC000223111610,IJABRN.xaa_ligand_10561.pdbqt,-4.53,-4.53,1,426.325,4.583,4,1,4,78,0,0,[],CCCN1C(C)=NS(=O)(=O)c2cc(C(=O)Nc3cc(Cl)ccc3Cl)ccc21,0.7420415967640499
18999,128330,128330,8455,ZINC000225710924,FJABRN.xaa_ligand_1789.pdbqt,-4.53,-4.53,1,356.491,4.512,4,2,3,42,0,1,"[(2, 'R')]",CC[C@@H](NC(=S)Nc1ccc2c(c1)OCCO2)c1ccc(C)c(C)c1,0.7545534354909443
19000,503924,503924,7279,ZINC000027852021,GJAARN.xaa_ligand_25778.pdbqt,-4.53,-4.53,1,399.438,4.521,5,1,5,68,0,2,"[(15, 'R'), (19, 'S')]",Cc1cc(CSc2ncccc2C(=O)N[C@@H]2CCC[C@H](C(F)(F)F)C2)no1,0.7161534475864744
19001,366320,366320,6675,ZINC000014199455,FJAARN.xaa_ligand_47512.pdbqt,-4.53,-4.53,1,371.477,4.581,7,1,4,56,0,0,[],COc1cc(NC(=O)CCc2ccc(C(C)(C)C)cc2)cc(OC)c1OC,0.7397059272178576
19002,459884,459884,6054,ZINC000040134436,HJAARN.xaa_ligand_17480.pdbqt,-4.53,-4.53,1,417.353,4.518,3,1,3,45,0,0,[],O=C(NC1CCN(c2ccc(C(F)(F)F)cn2)CC1)c1ccccc1C(F)(F)F,0.7148198067814543
19003,250947,250947,2607,ZINC000001190464,FJAARN.xaa_ligand_39029.pdbqt,-4.53,-4.53,1,361.463,4.527,7,1,5,64,0,0,[],CCCc1cc(C(=O)OC)c(NC(=O)c2cccc(OC(C)C)c2)s1,0.7039225836334354
19004,234602,234602,3398,ZINC000224338542,HJABRN.xaa_ligand_12025.pdbqt,-4.53,-4.53,1,420.962,4.536,5,1,3,66,0,0,[],Cc1ccc(S(=O)(=O)N(C)c2ccc(Cl)c(C(=O)NC3CCCCC3)c2)cc1,0.7379779741159624
19005,427518,427518,7936,ZINC000005600106,FJAARN.xaa_ligand_17905.pdbqt,-4.53,-4.53,1,365.742,4.567,3,1,3,46,0,0,[],O=C(N/C=C/n1cnc2cc(C(F)(F)F)ccc21)c1ccc(Cl)cc1,0.7063429560558163
19006,138380,138380,1377,ZINC000095095333,DJABRN.xaa_ligand_4284.pdbqt,-4.52,-4.52,1,307.434,4.505,5,1,3,47,0,1,"[(2, 'S')]",CC[C@H](C)Oc1c(C)cc(CNC(=O)OC(C)(C)C)cc1C,0.8325864410428202
